,temp,dew,humidity,windspeed,sealevelpressure,moonphase,Year,Month,Date_split,winddir
11623,30.1,22.6,67.97,22.3,1014.6,0.19,2015,05,24,263.2
11624,36.5,14.5,29.72,37.1,1000.4,0.19,2015,05,24,270.0
11625,34.6,25.3,60.24,20.5,,0.19,2015,05,24,218.8
11626,34.8,14.4,32.44,25.9,,0.19,2015,05,24,286.3
11627,34.2,15.9,37.63,33.5,1002.1,0.19,2015,05,24,270.0
11628,37.7,11.3,22.07,29.5,,0.19,2015,05,24,272.9
11629,39.2,16.3,28.03,18.4,997.9,0.19,2015,05,24,250.0
11630,33.1,28.2,76.17,24.1,1002.1,0.19,2015,05,24,153.8
11631,39.2,16.4,28.26,18.4,997.9,0.19,2015,05,24,250.0
11632,31.4,25.8,72.56,22.3,,0.19,2015,05,24,240.4
11633,37.5,11.8,23.53,13.8,1001.2,0.19,2015,05,24,170.7
11634,35.5,23.1,49.86,18.4,,0.19,2015,05,24,94.0
11635,29.2,19.6,58.38,11.2,1007.4,0.19,2015,05,24,272.5
11636,31.2,26.1,74.76,16.6,1007.6,0.19,2015,05,24,228.8
11637,36.3,22.7,48.49,24.1,,0.24,2015,05,25,243.5
11638,29.7,21.5,64.67,25.0,,0.24,2015,05,25,268.3
11639,36.1,17.8,37.22,29.5,1000.9,0.24,2015,05,25,275.0
11640,34.7,24.5,58.94,22.3,,0.24,2015,05,25,219.2
11641,35.1,15.8,34.05,37.1,,0.24,2015,05,25,270.4
11642,33.5,16.4,39.04,29.5,1002.5,0.24,2015,05,25,277.5
11643,37.7,11.8,24.17,31.7,,0.24,2015,05,25,273.0
11644,35.9,20.0,41.76,11.2,999.6,0.24,2015,05,25,89.0
11645,32.2,27.6,77.59,27.7,1002.3,0.24,2015,05,25,152.8
11646,35.8,20.3,42.15,11.2,999.6,0.24,2015,05,25,93.2
11647,31.7,26.2,72.72,22.3,,0.24,2015,05,25,255.8
11648,38.5,10.6,21.12,22.3,996.7,0.24,2015,05,25,228.9
11649,33.7,24.9,60.72,29.5,,0.24,2015,05,25,84.0
11650,29.3,20.4,61.08,11.2,1007.5,0.24,2015,05,25,283.8
11651,31.3,26.2,74.49,22.3,1007.9,0.24,2015,05,25,226.3
11652,35.7,22.7,51.96,20.5,,0.28,2015,05,26,248.7
11653,29.7,22.4,67.53,25.9,,0.28,2015,05,26,250.4
11654,37.5,15.7,30.08,35.3,1001.6,0.28,2015,05,26,275.7
11655,33.6,25.0,62.74,24.1,,0.28,2015,05,26,223.0
11656,35.9,13.5,29.21,20.5,,0.28,2015,05,26,292.8
11657,33.7,16.4,39.41,29.5,1003.2,0.28,2015,05,26,312.5
11658,37.6,11.6,23.37,29.5,,0.28,2015,05,26,276.9
11659,37.3,23.0,47.71,18.4,999.9,0.28,2015,05,26,151.8
11660,32.8,27.3,74.16,25.9,1003.7,0.28,2015,05,26,156.3
11661,37.3,23.2,48.03,18.4,999.9,0.28,2015,05,26,151.8
11662,31.6,25.7,71.48,24.1,,0.28,2015,05,26,261.7
11663,38.1,8.3,17.9,22.3,999.0,0.28,2015,05,26,233.6
11664,35.4,24.1,52.67,22.3,,0.28,2015,05,26,100.0
11665,29.2,20.8,62.92,20.5,1007.7,0.28,2015,05,26,270.0
11666,31.3,26.3,75.4,16.6,1008.4,0.28,2015,05,26,218.8
11667,36.0,23.5,52.34,22.3,,0.33,2015,05,27,254.0
11668,28.9,22.9,71.15,27.7,,0.33,2015,05,27,234.8
11669,36.5,15.5,30.43,37.1,1001.7,0.33,2015,05,27,301.3
11670,31.6,24.6,67.82,27.7,,0.33,2015,05,27,202.9
11671,35.3,14.8,31.17,24.3,,0.33,2015,05,27,260.3
11672,33.9,13.4,34.28,31.7,1003.2,0.33,2015,05,27,340.0
11673,36.2,-3.6,9.52,13.0,,0.33,2015,05,27,301.3
11674,37.0,24.0,50.15,18.4,1000.4,0.33,2015,05,27,154.2
11675,32.3,26.8,74.1,24.1,1003.8,0.33,2015,05,27,113.3
11676,36.9,24.2,50.68,18.4,1000.5,0.33,2015,05,27,154.2
11677,31.4,25.5,71.13,20.5,,0.33,2015,05,27,263.6
11678,35.5,6.4,19.37,20.5,1001.3,0.33,2015,05,27,299.5
11679,33.5,21.8,51.22,22.3,,0.33,2015,05,27,98.1
11680,29.1,20.6,63.04,16.6,1007.2,0.33,2015,05,27,277.5
11681,31.2,26.2,75.32,18.4,1008.1,0.33,2015,05,27,226.3
11682,35.7,24.2,55.26,18.4,,0.38,2015,05,28,264.1
11683,25.9,22.4,82.4,19.4,949.1,0.38,2015,05,28,246.3
11684,35.8,16.3,33.65,22.3,1001.1,0.38,2015,05,28,283.8
11685,32.2,21.9,56.11,29.5,,0.38,2015,05,28,217.8
11686,35.3,17.2,38.9,33.5,,0.38,2015,05,28,245.3
11687,34.6,14.7,32.54,22.3,1001.9,0.38,2015,05,28,260.0
11688,37.1,10.4,22.36,22.3,,0.38,2015,05,28,240.0
11689,37.4,19.2,38.27,13.0,1000.4,0.38,2015,05,28,196.4
11690,32.8,26.5,71.17,24.1,1003.0,0.38,2015,05,28,167.9
11691,37.4,19.1,38.16,13.0,1000.5,0.38,2015,05,28,199.3
11692,31.6,25.9,72.04,20.5,,0.38,2015,05,28,272.1
11693,35.4,11.9,26.12,31.7,1000.4,0.38,2015,05,28,146.4
11694,34.8,23.9,54.1,22.3,,0.38,2015,05,28,87.7
11695,29.4,20.9,63.24,11.2,1005.9,0.38,2015,05,28,272.5
11696,31.1,26.1,75.27,14.8,1006.7,0.38,2015,05,28,230.0
11697,37.5,21.8,44.81,16.6,,0.42,2015,05,29,286.9
11698,27.5,23.7,81.15,22.3,,0.42,2015,05,29,242.3
11699,35.4,16.0,33.68,29.5,1001.6,0.42,2015,05,29,308.8
11700,32.8,25.2,66.26,25.9,,0.42,2015,05,29,192.5
11701,35.5,18.0,38.28,16.6,,0.42,2015,05,29,247.3
11702,34.2,12.2,29.56,25.9,1002.3,0.42,2015,05,29,297.1
11703,37.3,10.0,20.64,20.5,,0.42,2015,05,29,232.2
11704,38.2,16.8,31.32,32.6,1000.7,0.42,2015,05,29,189.2
11705,32.5,27.0,73.44,24.1,1004.2,0.42,2015,05,29,160.2
11706,38.2,16.8,31.44,29.8,1000.7,0.42,2015,05,29,189.2
11707,31.7,26.0,72.22,22.3,,0.42,2015,05,29,284.3
11708,35.9,13.4,27.49,18.4,1001.4,0.42,2015,05,29,162.8
11709,34.7,25.6,60.36,18.4,,0.42,2015,05,29,95.8
11710,28.9,21.8,67.42,9.4,1005.8,0.42,2015,05,29,265.0
11711,31.5,26.8,76.59,11.2,1006.7,0.42,2015,05,29,218.8
11712,38.9,18.8,33.93,18.4,,0.45,2015,05,30,263.5
11713,28.3,21.9,71.32,21.4,,0.45,2015,05,30,275.9
11714,36.1,13.8,28.79,29.5,1002.0,0.45,2015,05,30,310.0
11715,32.0,22.9,59.11,22.3,,0.45,2015,05,30,207.4
11716,33.3,16.9,43.29,27.7,,0.45,2015,05,30,274.2
11717,36.5,9.1,20.32,14.8,1002.5,0.45,2015,05,30,300.0
11718,37.0,11.2,22.06,22.3,,0.45,2015,05,30,248.3
11719,38.5,20.4,37.45,13.0,1001.7,0.45,2015,05,30,312.4
11720,32.5,26.1,70.23,22.3,1005.1,0.45,2015,05,30,166.7
11721,38.5,20.3,37.22,13.0,1001.8,0.45,2015,05,30,325.8
11722,31.8,26.6,74.34,18.4,,0.45,2015,05,30,266.5
11723,36.3,12.8,27.04,18.4,1002.0,0.45,2015,05,30,247.2
11724,34.7,25.2,59.09,18.4,,0.45,2015,05,30,91.3
11725,27.9,22.7,74.75,7.6,1007.4,0.45,2015,05,30,270.0
11726,31.8,27.1,77.16,9.4,1007.3,0.45,2015,05,30,222.5
11727,36.1,19.8,42.94,16.6,,0.47,2015,05,31,264.7
11728,27.8,23.8,80.65,24.1,,0.47,2015,05,31,238.5
11729,37.1,13.1,24.51,22.3,1000.1,0.47,2015,05,31,251.3
11730,32.6,25.8,69.24,18.4,,0.47,2015,05,31,197.5
11731,38.3,16.6,30.16,14.8,,0.47,2015,05,31,190.5
11732,35.8,10.4,22.75,18.4,1001.0,0.47,2015,05,31,295.0
11733,36.2,9.0,20.04,16.6,,0.47,2015,05,31,218.1
11734,37.8,19.8,40.12,18.4,1000.4,0.47,2015,05,31,173.3
11735,32.6,25.2,66.44,27.7,1003.9,0.47,2015,05,31,179.6
11736,37.8,19.8,40.15,18.4,1000.4,0.47,2015,05,31,173.3
11737,31.6,27.0,76.7,18.4,,0.47,2015,05,31,258.2
11738,35.8,12.0,25.36,27.7,1001.1,0.47,2015,05,31,147.0
11739,36.2,23.8,50.47,14.8,,0.47,2015,05,31,148.6
11740,30.5,19.4,57.02,7.6,1004.5,0.47,2015,05,31,270.0
11741,31.5,25.2,70.84,11.2,1005.3,0.47,2015,05,31,198.0
11742,35.1,21.8,47.89,24.1,,0.49,2015,06,01,226.3
11743,27.3,22.1,76.5,18.4,,0.49,2015,06,01,251.1
11744,35.5,15.1,30.04,29.5,999.0,0.49,2015,06,01,245.0
11745,30.1,23.5,68.47,18.4,,0.49,2015,06,01,176.5
11746,31.1,19.2,50.36,25.9,,0.49,2015,06,01,192.7
11747,34.5,13.6,30.69,27.7,999.6,0.49,2015,06,01,260.0
11748,34.5,10.1,23.63,37.1,,0.49,2015,06,01,98.1
11749,35.8,16.7,34.92,14.8,1000.8,0.49,2015,06,01,141.5
11750,32.7,25.1,65.11,27.7,1003.4,0.49,2015,06,01,181.6
11751,35.8,16.7,34.98,14.8,1000.8,0.49,2015,06,01,140.9
11752,31.4,25.3,70.56,27.7,,0.49,2015,06,01,230.8
11753,31.0,13.5,37.25,27.6,1001.7,0.49,2015,06,01,174.1
11754,34.2,25.4,61.61,27.7,,0.49,2015,06,01,107.3
11755,28.8,19.5,59.63,9.4,1004.9,0.49,2015,06,01,267.5
11756,31.2,25.9,73.79,16.6,1004.8,0.49,2015,06,01,205.0
11757,33.5,23.4,57.12,18.4,,0.5,2015,06,02,205.9
11758,27.1,23.0,79.68,23.2,,0.5,2015,06,02,262.5
11759,33.7,16.9,37.86,27.7,1001.8,0.5,2015,06,02,241.3
11760,31.0,24.4,70.0,22.3,,0.5,2015,06,02,227.4
11761,31.9,19.5,50.46,24.1,,0.5,2015,06,02,228.0
11762,33.5,14.7,35.3,20.5,1002.3,0.5,2015,06,02,272.5
11763,34.2,11.2,27.21,16.6,,0.5,2015,06,02,223.5
11764,35.9,16.3,32.61,14.8,1002.6,0.5,2015,06,02,247.4
11765,32.9,25.9,67.92,25.7,1004.9,0.5,2015,06,02,173.1
11766,36.0,16.0,31.89,14.8,1002.6,0.5,2015,06,02,245.8
11767,31.5,24.7,67.48,25.9,,0.5,2015,06,02,222.2
11768,32.2,14.2,36.49,19.0,1003.4,0.5,2015,06,02,197.9
11769,34.9,21.5,48.07,9.4,,0.5,2015,06,02,98.7
11770,28.7,17.5,55.15,18.4,1005.9,0.5,2015,06,02,281.3
11771,31.1,24.6,68.77,14.8,1006.4,0.5,2015,06,02,213.8
11772,33.6,22.0,52.9,18.4,,0.51,2015,06,03,227.1
11773,27.8,22.4,75.14,14.9,,0.51,2015,06,03,208.6
11774,34.2,15.9,35.7,25.9,1001.4,0.51,2015,06,03,271.3
11775,30.9,23.4,65.92,18.4,,0.51,2015,06,03,199.5
11776,32.8,17.4,42.44,16.6,,0.51,2015,06,03,134.1
11777,33.1,15.1,36.17,22.3,1002.3,0.51,2015,06,03,261.3
11778,31.2,13.9,39.44,25.9,,0.51,2015,06,03,183.0
11779,36.0,17.3,35.79,7.6,1003.7,0.51,2015,06,03,53.7
11780,32.7,25.3,66.43,20.5,1005.8,0.51,2015,06,03,148.4
11781,36.0,17.0,35.22,7.6,1002.5,0.51,2015,06,03,52.4
11782,31.6,24.3,65.75,22.3,,0.51,2015,06,03,242.2
11783,28.8,17.4,50.94,27.7,1004.3,0.51,2015,06,03,179.3
11784,36.1,23.3,48.87,18.4,,0.51,2015,06,03,117.3
11785,29.0,18.9,58.3,14.8,1005.3,0.51,2015,06,03,272.9
11786,31.0,24.5,68.67,24.1,1006.3,0.51,2015,06,03,241.4
11787,35.1,19.3,41.04,22.3,,0.52,2015,06,04,224.7
11788,26.8,23.6,84.68,22.3,,0.52,2015,06,04,232.9
11789,34.2,14.9,33.67,14.8,1003.1,0.52,2015,06,04,322.5
11790,31.6,26.0,74.07,22.3,,0.52,2015,06,04,176.3
11791,33.0,17.7,44.91,14.8,,0.52,2015,06,04,157.1
11792,33.2,13.3,31.01,14.8,1002.8,0.52,2015,06,04,250.0
11793,29.5,16.0,45.93,14.8,,0.52,2015,06,04,260.0
11794,32.8,19.8,47.41,24.1,1004.5,0.52,2015,06,04,169.2
11795,32.7,24.9,65.56,16.6,1005.8,0.52,2015,06,04,149.6
11796,32.8,19.6,47.06,24.1,1004.6,0.52,2015,06,04,169.2
11797,32.2,25.3,67.39,22.3,,0.52,2015,06,04,235.2
11798,31.5,18.0,47.38,14.8,1004.1,0.52,2015,06,04,192.4
11799,35.1,24.7,56.03,14.8,,0.52,2015,06,04,119.3
11800,30.2,19.7,58.06,7.6,1004.7,0.52,2015,06,04,260.0
11801,32.6,24.7,64.57,9.4,1006.4,0.52,2015,06,04,235.7
11802,37.4,17.4,32.86,14.8,,0.55,2015,06,05,271.3
11803,26.8,23.6,84.14,14.8,,0.55,2015,06,05,252.0
11804,34.9,12.2,26.74,18.4,1002.6,0.55,2015,06,05,176.3
11805,31.8,26.1,72.73,25.9,,0.55,2015,06,05,183.8
11806,29.8,20.6,61.21,16.6,,0.55,2015,06,05,218.1
11807,34.0,12.1,27.67,18.4,1003.1,0.55,2015,06,05,238.3
11808,33.5,13.3,32.32,18.4,,0.55,2015,06,05,315.0
11809,36.3,21.5,44.4,11.2,1003.4,0.55,2015,06,05,228.1
11810,32.4,25.4,68.07,20.5,1004.8,0.55,2015,06,05,152.9
11811,36.3,21.5,44.52,11.2,1003.4,0.55,2015,06,05,228.9
11812,31.9,25.9,70.76,22.3,,0.55,2015,06,05,251.0
11813,33.3,16.4,38.86,16.0,1003.6,0.55,2015,06,05,251.6
11814,37.6,23.8,46.03,14.8,,0.55,2015,06,05,207.8
11815,26.9,21.1,71.53,14.8,1007.2,0.55,2015,06,05,217.5
11816,32.4,25.2,67.11,9.4,1006.9,0.55,2015,06,05,234.3
11817,37.2,18.7,35.68,16.6,,0.59,2015,06,06,266.1
11818,28.3,22.9,74.33,15.6,,0.59,2015,06,06,241.1
11819,35.7,11.9,24.3,25.9,1001.0,0.59,2015,06,06,307.5
11820,31.5,24.2,65.89,20.5,,0.59,2015,06,06,186.3
11821,29.8,20.2,58.34,20.5,,0.59,2015,06,06,253.6
11822,32.9,14.9,34.96,20.5,1002.2,0.59,2015,06,06,270.0
11823,35.1,12.0,25.6,18.4,,0.59,2015,06,06,207.5
11824,37.2,18.4,35.13,18.4,1000.6,0.59,2015,06,06,323.6
11825,32.5,26.0,69.37,23.9,1003.2,0.59,2015,06,06,157.5
11826,37.2,18.3,34.92,18.4,1000.6,0.59,2015,06,06,323.6
11827,31.6,25.9,72.06,20.5,,0.59,2015,06,06,230.0
11828,34.4,16.3,36.88,18.9,1001.5,0.59,2015,06,06,270.2
11829,36.9,19.5,40.44,14.8,,0.59,2015,06,06,235.3
11830,28.6,20.3,64.97,5.4,1005.1,0.59,2015,06,06,205.0
11831,32.1,25.3,68.17,9.4,1005.4,0.59,2015,06,06,218.6
11832,37.3,18.3,35.23,16.6,,0.64,2015,06,07,266.4
11833,28.0,22.7,74.83,22.3,,0.64,2015,06,07,230.9
11834,35.7,15.1,30.51,14.8,1000.4,0.64,2015,06,07,232.9
11835,32.6,26.0,69.85,22.3,,0.64,2015,06,07,185.0
11836,29.0,21.7,65.73,18.4,,0.64,2015,06,07,196.7
11837,34.2,15.5,34.26,18.4,1000.7,0.64,2015,06,07,245.7
11838,36.4,10.1,23.15,22.3,,0.64,2015,06,07,284.6
11839,38.2,18.4,34.04,18.4,1000.0,0.64,2015,06,07,195.5
11840,32.6,25.6,67.78,23.9,1003.3,0.64,2015,06,07,172.1
11841,38.2,18.2,33.77,18.4,1000.0,0.64,2015,06,07,195.5
11842,29.9,25.2,76.8,27.7,,0.64,2015,06,07,150.0
11843,36.0,15.7,32.48,16.6,999.6,0.64,2015,06,07,152.0
11844,38.7,17.8,31.21,18.4,,0.64,2015,06,07,292.3
11845,26.7,22.1,77.18,5.4,1004.6,0.64,2015,06,07,275.0
11846,31.5,24.8,68.82,14.8,1004.5,0.64,2015,06,07,201.3
11847,33.9,23.1,53.66,20.5,,0.69,2015,06,08,214.5
11848,27.6,20.4,67.37,18.4,,0.69,2015,06,08,224.8
11849,35.2,18.3,38.36,27.7,1000.4,0.69,2015,06,08,226.3
11850,32.2,25.6,69.71,25.9,,0.69,2015,06,08,185.0
11851,29.9,20.6,59.88,25.9,,0.69,2015,06,08,225.1
11852,32.2,17.7,42.36,20.5,1001.9,0.69,2015,06,08,278.6
11853,38.5,7.4,17.01,25.9,,0.69,2015,06,08,275.7
11854,39.2,17.8,33.07,14.8,998.6,0.69,2015,06,08,196.3
11855,32.8,25.3,65.93,27.7,1002.5,0.69,2015,06,08,174.6
11856,39.2,17.5,32.75,14.8,998.4,0.69,2015,06,08,198.3
11857,31.5,24.9,68.71,27.7,,0.69,2015,06,08,172.7
11858,37.0,16.1,32.79,20.8,998.8,0.69,2015,06,08,156.9
11859,39.3,17.7,29.86,18.4,,0.69,2015,06,08,254.3
11860,27.3,21.3,71.84,7.6,1004.7,0.69,2015,06,08,222.0
11861,30.4,25.1,74.49,14.8,1005.0,0.69,2015,06,08,184.3
11862,32.8,23.7,59.85,20.5,,0.74,2015,06,09,226.3
11863,26.8,20.7,72.56,44.6,,0.74,2015,06,09,234.8
11864,33.6,19.2,43.55,29.5,1001.9,0.74,2015,06,09,273.8
11865,32.1,24.5,65.19,22.3,,0.74,2015,06,09,186.8
11866,29.1,19.7,59.45,24.1,,0.74,2015,06,09,251.5
11867,30.8,20.0,53.05,27.7,1003.5,0.74,2015,06,09,275.0
11868,33.8,15.5,33.94,24.1,,0.74,2015,06,09,299.8
11869,40.0,18.4,30.95,25.9,997.6,0.74,2015,06,09,245.3
11870,32.3,25.2,67.41,27.4,1001.8,0.74,2015,06,09,173.3
11871,39.9,18.3,30.91,25.9,997.7,0.74,2015,06,09,245.3
11872,30.7,24.5,70.37,24.1,,0.74,2015,06,09,187.8
11873,37.3,14.3,26.37,31.7,998.8,0.74,2015,06,09,232.8
11874,38.1,24.8,48.29,14.8,,0.74,2015,06,09,96.9
11875,28.0,21.0,67.7,5.4,1006.0,0.74,2015,06,09,261.7
11876,30.5,25.9,76.98,14.8,1006.6,0.74,2015,06,09,200.0
11877,32.3,24.2,62.75,20.5,,0.8,2015,06,10,230.6
11878,26.3,21.3,76.95,22.3,,0.8,2015,06,10,247.3
11879,31.2,20.9,55.62,33.5,1002.4,0.8,2015,06,10,297.5
11880,31.2,24.4,69.78,22.3,,0.8,2015,06,10,234.2
11881,31.1,19.2,50.92,31.7,,0.8,2015,06,10,239.8
11882,30.2,20.1,56.3,22.3,1002.9,0.8,2015,06,10,285.0
11883,33.5,18.7,42.11,24.1,,0.8,2015,06,10,291.8
11884,39.7,19.8,32.46,25.9,998.3,0.8,2015,06,10,300.6
11885,32.4,26.8,72.9,27.7,1001.1,0.8,2015,06,10,155.1
11886,39.6,19.8,32.62,25.9,998.4,0.8,2015,06,10,301.7
11887,30.8,25.1,72.44,24.1,,0.8,2015,06,10,190.0
11888,36.8,19.0,36.37,25.2,999.6,0.8,2015,06,10,284.4
11889,36.8,25.4,54.1,22.3,,0.8,2015,06,10,104.3
11890,28.4,20.9,65.38,9.4,1005.1,0.8,2015,06,10,245.7
11891,30.9,26.0,75.49,9.4,1005.9,0.8,2015,06,10,214.3
11892,33.2,24.4,60.66,20.5,,0.86,2015,06,11,218.3
11893,27.5,23.3,79.94,32.4,,0.86,2015,06,11,243.7
11894,31.0,20.9,57.22,18.4,1003.1,0.86,2015,06,11,256.3
11895,32.9,24.2,62.89,25.9,,0.86,2015,06,11,222.1
11896,29.9,20.3,57.37,25.9,,0.86,2015,06,11,280.3
11897,27.2,22.3,75.67,29.5,1004.4,0.86,2015,06,11,202.5
11898,29.4,22.3,66.86,28.7,,0.86,2015,06,11,263.1
11899,39.1,21.8,38.37,22.3,999.7,0.86,2015,06,11,287.2
11900,30.8,26.5,79.37,31.0,1001.6,0.86,2015,06,11,161.6
11901,39.1,21.8,38.31,22.3,999.6,0.86,2015,06,11,287.2
11902,30.8,26.5,78.27,27.7,,0.86,2015,06,11,186.5
11903,36.1,18.2,36.05,28.1,1000.1,0.86,2015,06,11,279.9
11904,33.8,24.5,58.98,27.7,,0.86,2015,06,11,88.6
11905,27.0,22.0,75.87,9.4,1005.2,0.86,2015,06,11,280.0
11906,30.8,26.5,78.55,14.8,1005.7,0.86,2015,06,11,224.3
11907,34.6,23.9,55.15,22.3,,0.91,2015,06,12,244.5
11908,26.3,23.4,84.8,22.3,,0.91,2015,06,12,253.0
11909,29.3,22.6,68.9,29.5,1002.4,0.91,2015,06,12,255.0
11910,31.3,24.7,69.07,18.4,,0.91,2015,06,12,230.9
11911,26.8,22.0,76.46,20.5,,0.91,2015,06,12,234.8
11912,28.0,22.4,72.12,25.9,1003.0,0.91,2015,06,12,262.5
11913,32.8,20.5,50.91,14.8,,0.91,2015,06,12,261.4
11914,37.2,22.0,42.66,14.8,999.0,0.91,2015,06,12,286.6
11915,29.8,25.7,79.59,27.4,1002.7,0.91,2015,06,12,127.9
11916,37.3,22.3,43.13,14.8,999.0,0.91,2015,06,12,286.6
11917,28.5,26.0,86.97,18.4,,0.91,2015,06,12,192.8
11918,36.0,19.0,38.85,22.3,998.6,0.91,2015,06,12,280.5
11919,33.5,24.5,60.49,25.9,,0.91,2015,06,12,120.0
11920,26.5,21.9,76.36,14.8,1005.4,0.91,2015,06,12,270.0
11921,28.4,26.4,89.44,11.2,1005.5,0.91,2015,06,12,215.0
11922,32.7,24.7,64.53,22.3,,0.95,2015,06,13,236.2
11923,26.3,22.9,83.37,26.8,,0.95,2015,06,13,239.0
11924,26.6,23.4,82.89,22.3,1001.8,0.95,2015,06,13,248.6
11925,32.1,24.9,68.15,22.3,,0.95,2015,06,13,198.8
11926,27.1,22.2,75.87,18.4,,0.95,2015,06,13,241.4
11927,26.7,22.6,79.41,25.9,1001.7,0.95,2015,06,13,251.3
11928,32.9,19.7,48.19,24.1,,0.95,2015,06,13,231.9
11929,36.5,20.2,39.97,18.4,998.7,0.95,2015,06,13,227.9
11930,28.1,25.9,88.14,16.4,1002.8,0.95,2015,06,13,150.4
11931,36.5,20.0,39.68,18.4,998.8,0.95,2015,06,13,227.9
11932,27.3,25.6,90.36,18.4,,0.95,2015,06,13,207.9
11933,32.1,19.2,49.11,22.3,998.7,0.95,2015,06,13,205.8
11934,30.1,25.6,77.36,14.8,,0.95,2015,06,13,210.7
11935,25.5,21.0,76.65,11.2,1004.9,0.95,2015,06,13,270.0
11936,27.0,25.4,90.82,7.6,1004.7,0.95,2015,06,13,172.0
11937,31.7,24.1,65.8,27.7,,0.98,2015,06,14,222.7
11938,25.4,23.3,88.62,24.1,,0.98,2015,06,14,254.0
11939,28.3,21.7,70.15,14.8,1000.7,0.98,2015,06,14,266.3
11940,31.5,24.4,67.4,22.3,,0.98,2015,06,14,210.0
11941,26.5,21.9,77.18,24.1,,0.98,2015,06,14,259.5
11942,26.6,22.3,78.73,18.4,1000.2,0.98,2015,06,14,240.0
11943,28.5,22.2,70.82,22.3,,0.98,2015,06,14,213.6
11944,34.9,22.6,50.38,11.2,999.1,0.98,2015,06,14,80.6
11945,28.6,25.3,83.48,11.2,1001.7,0.98,2015,06,14,60.5
11946,35.0,22.5,49.78,11.2,999.2,0.98,2015,06,14,105.8
11947,26.5,25.5,94.64,20.5,,0.98,2015,06,14,170.5
11948,27.6,21.7,71.81,18.4,1000.1,0.98,2015,06,14,158.2
11949,32.3,24.5,64.62,18.4,,0.98,2015,06,14,88.8
11950,25.2,20.7,76.73,24.1,1004.7,0.98,2015,06,14,272.5
11951,28.5,26.2,87.46,14.8,1003.7,0.98,2015,06,14,191.7
11952,31.9,24.3,65.62,22.3,,1.0,2015,06,15,230.0
11953,26.2,22.0,79.58,27.7,1012.7,1.0,2015,06,15,260.8
11954,28.4,22.3,70.45,29.5,1000.7,1.0,2015,06,15,258.8
11955,32.2,22.3,57.46,20.5,,1.0,2015,06,15,251.7
11956,25.7,21.6,79.29,22.3,,1.0,2015,06,15,275.7
11957,26.7,22.0,77.14,22.3,1001.4,1.0,2015,06,15,261.3
11958,30.9,20.6,57.94,24.1,,1.0,2015,06,15,242.5
11959,32.8,23.9,60.07,16.6,999.8,1.0,2015,06,15,70.0
11960,29.2,26.2,84.86,11.2,1003.5,1.0,2015,06,15,68.0
11961,32.8,23.8,60.07,16.6,999.8,1.0,2015,06,15,70.0
11962,26.2,24.9,92.58,24.1,,1.0,2015,06,15,172.3
11963,30.8,22.5,62.99,11.3,999.5,1.0,2015,06,15,141.9
11964,34.1,23.7,55.49,18.4,1020.7,1.0,2015,06,15,71.9
11965,25.6,20.3,74.1,14.8,1004.9,1.0,2015,06,15,270.0
11966,27.4,25.6,90.29,9.4,1004.0,1.0,2015,06,15,204.3
11967,32.3,24.3,63.29,24.1,,1.0,2015,06,16,220.0
11968,26.6,22.2,78.44,26.9,,1.0,2015,06,16,261.7
11969,27.8,22.6,74.98,27.7,1000.9,1.0,2015,06,16,252.5
11970,31.4,22.1,58.45,22.3,,1.0,2015,06,16,257.3
11971,26.7,20.8,72.28,24.1,,1.0,2015,06,16,270.8
11972,27.3,23.0,79.12,20.5,1001.2,1.0,2015,06,16,280.0
11973,32.1,20.2,50.89,33.5,,1.0,2015,06,16,262.2
11974,31.9,23.7,62.34,9.4,999.9,1.0,2015,06,16,117.2
11975,29.4,26.5,85.21,16.6,1001.7,1.0,2015,06,16,82.1
11976,31.9,23.6,62.11,9.4,1000.1,1.0,2015,06,16,117.2
11977,27.0,25.5,92.05,24.1,,1.0,2015,06,16,158.3
11978,32.4,22.3,57.54,18.4,999.4,1.0,2015,06,16,157.8
11979,34.0,24.1,57.34,14.8,,1.0,2015,06,16,92.9
11980,25.8,20.5,74.05,7.6,1004.4,1.0,2015,06,16,262.5
11981,28.1,25.4,85.4,14.8,1003.8,1.0,2015,06,16,202.9
11982,32.7,24.9,65.33,16.6,,0.0,2015,06,17,185.0
11983,25.8,21.6,77.96,29.7,,0.0,2015,06,17,259.0
11984,29.6,21.8,63.9,22.3,999.2,0.0,2015,06,17,265.0
11985,28.7,24.1,76.58,16.6,,0.0,2015,06,17,233.3
11986,26.4,21.7,76.55,31.7,,0.0,2015,06,17,278.6
11987,27.7,22.2,74.44,18.4,1000.1,0.0,2015,06,17,247.5
11988,35.0,17.8,38.63,11.2,,0.0,2015,06,17,297.5
11989,36.1,24.4,51.94,14.8,998.7,0.0,2015,06,17,76.8
11990,29.7,26.7,84.42,9.4,1001.3,0.0,2015,06,17,55.2
11991,36.0,24.3,51.81,14.8,998.9,0.0,2015,06,17,78.3
11992,27.2,25.7,91.97,18.4,,0.0,2015,06,17,178.1
11993,33.4,21.6,52.8,13.0,998.2,0.0,2015,06,17,229.6
11994,35.1,23.8,53.35,18.4,,0.0,2015,06,17,103.3
11995,25.8,20.4,72.9,11.2,1002.3,0.0,2015,06,17,270.0
11996,28.7,25.2,81.97,14.8,1001.4,0.0,2015,06,17,165.0
11997,32.9,25.1,65.03,14.8,,0.02,2015,06,18,205.3
11998,25.7,21.3,77.31,27.1,,0.02,2015,06,18,269.8
